id,hs_code,issuing_country,country,tariff_type,tariff_rate,effective_date_from,effective_date_to,investigation_period_from,investigation_period_to,company,case_number,product_description,note
1523,7225.19.0000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1524,7225.40.1110,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1525,7225.40.1110,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1526,7225.40.1110,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1527,7225.40.1180,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1528,7225.40.1180,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1529,7225.40.1180,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1530,7225.40.3005,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1531,7225.40.3005,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1532,7225.40.3005,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1533,7225.40.3050,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1534,7225.40.3050,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1535,7225.40.3050,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1536,7225.40.5110,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1537,7225.40.5110,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1538,7225.40.5110,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1539,7225.40.5130,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1540,7225.40.5130,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1541,7225.40.5130,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1542,7225.40.5160,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1543,7225.40.5160,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1544,7225.40.5160,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1545,7225.40.7000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1546,7225.40.7000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1547,7225.40.7000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1548,7225.99.0010,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1549,7225.99.0010,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1550,7225.99.0010,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1551,7225.99.0090,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1552,7225.99.0090,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1553,7225.99.0090,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1554,7226.11.1000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1555,7226.11.1000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1556,7226.11.1000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1557,7226.11.9060,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1558,7226.11.9060,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1559,7226.11.9060,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1560,7226.19.1000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1561,7226.19.1000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1562,7226.19.1000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1563,7226.19.9000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1564,7226.19.9000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1565,7226.19.9000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1566,7226.20.0000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1567,7226.20.0000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1568,7226.20.0000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1569,7226.91.0500,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1570,7226.91.0500,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1571,7226.91.0500,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1572,7226.91.1530,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1573,7226.91.1530,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1574,7226.91.1530,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1575,7226.91.1560,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1576,7226.91.1560,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1577,7226.91.1560,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1578,7226.91.2530,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1579,7226.91.2530,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1580,7226.91.2530,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1581,7226.91.2560,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1582,7226.91.2560,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1583,7226.91.2560,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1584,7226.91.5000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1585,7226.91.5000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1586,7226.91.5000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1587,7226.91.7000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1588,7226.91.7000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1589,7226.91.7000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1590,7226.91.8000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1591,7226.91.8000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1592,7226.91.8000,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1593,7226.99.0180,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO.
1594,7226.99.0180,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,POSCO-Daewoo Corporation,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to POSCO-Daewoo Corporation.
1595,7226.99.0180,USA,Korea,Countervailing,4.31,2017-04-04,,2015-01-01,2015-12-31,All Other Producers/Exporters,C-580-888,Certain Carbon and Alloy Steel Cut-To-Length Plate,Final Affirmative Countervailing Duty Determination; critical circumstances do not exist with respect to all other producers/exporters.
1596,7210.49.1100,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1598,7210.49.1100,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1599,7210.49.1100,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1600,7210.49.1100,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1602,7210.49.1100,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1603,7210.49.1100,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1604,7210.49.1100,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1605,7210.49.1100,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,"Tay Nam Steel Manufacturing & Trading Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1606,7210.49.1100,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,TVP Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1607,7210.49.1100,Malaysia,Vietnam,Antidumping,57.9,2025-11-01,2030-10-31,,,Others,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",Excluding: Hoa Phat Steel Sheet Limited Liability Company; Hoa Sen Group; Nam Kim Steel Joint Stock Company; Ton Dong A Corporation
1608,7210.49.1700,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1610,7210.49.1700,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1611,7210.49.1700,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1612,7210.49.1700,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1614,7210.49.1700,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1615,7210.49.1700,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1616,7210.49.1700,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1617,7210.49.1700,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,"Tay Nam Steel Manufacturing & Trading Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1618,7210.49.1700,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,TVP Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1619,7210.49.1700,Malaysia,Vietnam,Antidumping,57.9,2025-11-01,2030-10-31,,,Others,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",Excluding: Hoa Phat Steel Sheet Limited Liability Company; Hoa Sen Group; Nam Kim Steel Joint Stock Company; Ton Dong A Corporation
1620,7210.49.1800,Malaysia,China,Antidumping,7.72,2025-11-01,2030-10-31,,,"Shougang Jingtang United Iron & Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1622,7210.49.1800,Malaysia,Korea,Antidumping,5.61,2025-11-01,2030-10-31,,,Hyundai Steel Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1623,7210.49.1800,Malaysia,Korea,Antidumping,13.82,2025-11-01,2030-10-31,,,"KG Dongbu Steel Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1624,7210.49.1800,Malaysia,Korea,Antidumping,2.21,2025-11-01,2030-10-31,,,POSCO,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1626,7210.49.1800,Malaysia,Vietnam,Antidumping,4.76,2025-11-01,2030-10-31,,,China Steel and Nippon Steel Vietnam Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1627,7210.49.1800,Malaysia,Vietnam,Antidumping,9.91,2025-11-01,2030-10-31,,,"Southern Steel Sheet Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1628,7210.49.1800,Malaysia,Vietnam,Antidumping,48.05,2025-11-01,2030-10-31,,,Tan Phuoc Khanh Trading and Manufacturing Coil Steel Joint Stock Company,P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
1629,7210.49.1800,Malaysia,Vietnam,Antidumping,42.58,2025-11-01,2030-10-31,,,"Tay Nam Steel Manufacturing & Trading Co., Ltd.",P.U. (A) 398,"Flat-rolled products of iron alloy or non-alloy steel, plated or coated with zinc, using hot dip process (galvanised iron coils/sheets)",
